0.0000000000	0.0000000000	0.0000000000	40079.8282513000	0.0000000000	14644.9082332000	0.0519502743	0.0000000000	0.1256462646	-0.0615701125	0.0000000217	5.7979790000	0.0000000000
1.0000000000	0.0000000000	0.0000000000	39084.0624247000	0.0000000000	14644.9071079000	0.0514606746	0.0000000000	0.1253623167	-0.0615700038	0.0000000294	5.7928140000	0.0000000000
2.0000000000	0.0000000000	0.0000000000	40536.7739163000	0.0000000000	14644.9076772000	0.0536797426	0.0000000000	0.1248483368	-0.0615725415	0.0000000177	5.7883830000	0.0000000000
3.0000000000	0.0000000000	0.0000000000	38533.2480571000	0.0000000000	14644.9099533000	0.0526587035	0.0000000000	0.1248785867	-0.0615692832	0.0000000317	5.7846780000	0.0000000000
4.0000000000	0.0000000000	0.0000000000	39909.4033118000	0.0000000000	14644.9070417000	0.0525727420	0.0000000000	0.1256600658	-0.0615615138	0.0000000211	5.7819670000	0.0000000000
5.0000000000	0.0000000000	0.0000000000	40946.7642521000	0.0000000000	14644.9110918000	0.0538613703	0.0000000000	0.1252257950	-0.0615584174	0.0000000137	5.7804690000	0.0000000000
6.0000000000	0.0000000000	0.0000000000	40407.8986153000	0.0000000000	14644.9068791000	0.0523358036	0.0000000000	0.1249942555	-0.0615594615	0.0000000164	5.7800010000	0.0000000000
7.0000000000	0.0000000000	0.0000000000	38735.5022014000	0.0000000000	14644.9079381000	0.0509039926	0.0000000000	0.1248800071	-0.0615609904	0.0000000357	5.7807810000	0.0000000000
8.0000000000	0.0000000000	0.0000000000	39198.8770330000	0.0000000000	14644.9031785000	0.0496024580	0.0000000000	0.1249691016	-0.0615627522	0.0000000354	5.7825000000	0.0000000000
10.0000000000	0.0000000000	0.0000000000	42454.1135427000	0.0000000000	14644.9063817000	0.0502112191	0.0000000000	0.1250357930	-0.0614079527	0.0000000065	5.7887360000	0.0000000000
12.0000000000	0.0000000000	0.0000000000	39891.3296938000	0.0000000000	14644.9020317000	0.0495125043	0.0000000000	0.1246985402	-0.0614135138	0.0000000251	5.7981200000	0.0000000000
13.0000000000	0.0000000000	0.0000000000	39521.4612779000	0.0000000000	14644.9042105000	0.0516480730	0.0000000000	0.1253757738	-0.0614170751	0.0000000297	5.8037800000	0.0000000000
14.0000000000	0.0000000000	0.0000000000	40239.1487885000	0.0000000000	14644.9028976000	0.0540595570	0.0000000000	0.1251951122	-0.0614196474	0.0000000216	5.8080140000	0.0000000000
15.0000000000	0.0000000000	0.0000000000	38717.8466244000	0.0000000000	14644.9048303000	0.0554600855	0.0000000000	0.1249269906	-0.0614177739	0.0000000390	5.8084360000	0.0000000000
16.0000000000	0.0000000000	0.0000000000	39519.6314283000	0.0000000000	14644.9033500000	0.0573852500	0.0000000000	0.1248661200	-0.0614191241	0.0000000345	5.8057250000	0.0000000000
17.0000000000	0.0000000000	0.0000000000	39298.2947975000	0.0000000000	14644.9068722000	0.0590431667	0.0000000000	0.1252625846	-0.0614190749	0.0000000391	5.8018540000	0.0000000000
18.0000000000	0.0000000000	0.0000000000	38868.6963470000	0.0000000000	14644.9055931000	0.0591219620	0.0000000000	0.1256947896	-0.0614190648	0.0000000447	5.7974420000	0.0000000000
19.0000000000	0.0000000000	0.0000000000	41044.6740797000	0.0000000000	14644.9094810000	0.0620296294	0.0000000000	0.1257067187	-0.0614201361	0.0000000202	5.7929450000	0.0000000000
20.0000000000	0.0000000000	0.0000000000	38237.4712061000	0.0000000000	14644.9039423000	0.0584080641	0.0000000000	0.1258362725	-0.0614165444	0.0000000479	5.7885970000	0.0000000000
21.0000000000	0.0000000000	0.0000000000	39798.1030127000	0.0000000000	14644.9076199000	0.0614891107	0.0000000000	0.1258202807	-0.0614213584	0.0000000379	5.7847490000	0.0000000000
