0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.327648781839999720e+04	0.000000000000000000e+00	1.461851769160000003e+04	5.937700899999999622e-03	0.000000000000000000e+00	1.018175228000000043e-01	-6.161611160000000226e-02	3.700000000000000044e-09	5.770900000000000141e+00	0.000000000000000000e+00
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.465957671000000119e+04	0.000000000000000000e+00	1.461851901759999964e+04	6.110018000000000046e-03	0.000000000000000000e+00	1.020795859000000055e-01	-6.161421570000000236e-02	1.020000000000000035e-08	5.772569999999999979e+00	0.000000000000000000e+00
2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.320352523980000115e+04	0.000000000000000000e+00	1.461851883380000072e+04	5.714299499999999678e-03	0.000000000000000000e+00	1.017677973999999985e-01	-6.161461919999999814e-02	7.300000000000000020e-09	5.763612000000000180e+00	0.000000000000000000e+00
3.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.536059168650000356e+04	0.000000000000000000e+00	1.461851877389999936e+04	5.808843499999999903e-03	0.000000000000000000e+00	1.023993220999999954e-01	-6.161665670000000122e-02	1.000000000000000021e-08	5.754001999999999839e+00	0.000000000000000000e+00
4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.219710412180000276e+04	0.000000000000000000e+00	1.461852216229999976e+04	5.588822000000000234e-03	0.000000000000000000e+00	1.021623242999999959e-01	-6.161910770000000176e-02	3.200000000000000117e-09	5.745090000000000252e+00	0.000000000000000000e+00
5.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.212990405029999965e+04	0.000000000000000000e+00	1.461852759110000079e+04	5.710800999999999725e-03	0.000000000000000000e+00	1.022866473000000054e-01	-6.161918169999999750e-02	3.200000000000000117e-09	5.736056999999999739e+00	0.000000000000000000e+00
6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.512418053269999655e+04	0.000000000000000000e+00	1.461851448119999986e+04	5.649651099999999926e-03	0.000000000000000000e+00	1.016933715999999988e-01	-6.161920640000000116e-02	1.689999999999999913e-08	5.729758000000000351e+00	0.000000000000000000e+00
7.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.077970184980000340e+04	0.000000000000000000e+00	1.461852767549999953e+04	5.209677400000000368e-03	0.000000000000000000e+00	1.015090669999999945e-01	-6.161864179999999858e-02	9.300000000000000559e-09	5.722344999999999793e+00	0.000000000000000000e+00
8.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.318402816729999904e+04	0.000000000000000000e+00	1.461852547819999927e+04	5.193765500000000097e-03	0.000000000000000000e+00	1.011631392999999962e-01	-6.162075300000000033e-02	2.899999999999999912e-09	5.718297999999999881e+00	0.000000000000000000e+00
9.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.235364379129999725e+04	0.000000000000000000e+00	1.461852822569999989e+04	5.318029999999999632e-03	0.000000000000000000e+00	1.016406915000000050e-01	-6.162291030000000003e-02	3.300000000000000185e-09	5.714959000000000344e+00	0.000000000000000000e+00
1.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.219631976120000036e+04	0.000000000000000000e+00	1.461852406130000054e+04	5.311515900000000033e-03	0.000000000000000000e+00	1.018534539000000017e-01	-6.162054439999999772e-02	3.900000000000000181e-09	5.712978999999999807e+00	0.000000000000000000e+00
