8.713861800000000102e-02	0.000000000000000000e+00	1.463330533590000050e+04	0.000000000000000000e+00	5.944791999999999632e+00	0.000000000000000000e+00
8.719965059999999768e-02	0.000000000000000000e+00	1.463330543489999945e+04	1.000000000000000000e+00	5.944745000000000168e+00	0.000000000000000000e+00
8.754520679999999722e-02	0.000000000000000000e+00	1.463330346540000028e+04	2.000000000000000000e+00	5.944498000000000282e+00	0.000000000000000000e+00
8.698992939999999896e-02	0.000000000000000000e+00	1.463330730949999997e+04	3.000000000000000000e+00	5.944903000000000048e+00	0.000000000000000000e+00
8.719929349999999690e-02	0.000000000000000000e+00	1.463330081170000085e+04	4.000000000000000000e+00	5.945142999999999844e+00	0.000000000000000000e+00
8.692588589999999948e-02	0.000000000000000000e+00	1.463330724700000064e+04	5.000000000000000000e+00	5.944949000000000261e+00	0.000000000000000000e+00
8.707400490000000159e-02	0.000000000000000000e+00	1.463330250680000063e+04	6.000000000000000000e+00	5.944983999999999824e+00	0.000000000000000000e+00
8.699798079999999934e-02	0.000000000000000000e+00	1.463330786950000038e+04	7.000000000000000000e+00	5.944929000000000130e+00	0.000000000000000000e+00
8.762343969999999982e-02	0.000000000000000000e+00	1.463330153640000026e+04	8.000000000000000000e+00	5.944556999999999647e+00	0.000000000000000000e+00
8.771840890000000279e-02	0.000000000000000000e+00	1.463330948700000044e+04	9.000000000000000000e+00	5.944472000000000200e+00	0.000000000000000000e+00
8.779666530000000690e-02	0.000000000000000000e+00	1.463330281189999914e+04	1.000000000000000000e+01	5.944733000000000267e+00	0.000000000000000000e+00
8.727043240000000035e-02	0.000000000000000000e+00	1.463330237230000057e+04	1.100000000000000000e+01	5.944242000000000026e+00	0.000000000000000000e+00
8.704873790000000611e-02	0.000000000000000000e+00	1.463330575639999915e+04	1.200000000000000000e+01	5.944230000000000125e+00	0.000000000000000000e+00
8.691872579999999904e-02	0.000000000000000000e+00	1.463330512199999976e+04	1.300000000000000000e+01	5.944131999999999749e+00	0.000000000000000000e+00
8.720316009999999618e-02	0.000000000000000000e+00	1.463329770459999963e+04	1.400000000000000000e+01	5.944155000000000300e+00	0.000000000000000000e+00
8.748443690000000383e-02	0.000000000000000000e+00	1.463330548970000018e+04	1.500000000000000000e+01	5.943900000000000183e+00	0.000000000000000000e+00
8.745365489999999686e-02	0.000000000000000000e+00	1.463330134059999909e+04	1.600000000000000000e+01	5.943972999999999729e+00	0.000000000000000000e+00
8.774409769999999553e-02	0.000000000000000000e+00	1.463330640320000020e+04	1.700000000000000000e+01	5.943661999999999779e+00	0.000000000000000000e+00
8.762726960000000176e-02	0.000000000000000000e+00	1.463330074649999915e+04	1.800000000000000000e+01	5.943700999999999901e+00	0.000000000000000000e+00
8.764773929999999935e-02	0.000000000000000000e+00	1.463330514059999950e+04	1.900000000000000000e+01	5.944079000000000335e+00	0.000000000000000000e+00
8.714228599999999936e-02	0.000000000000000000e+00	1.463330536480000046e+04	2.000000000000000000e+01	5.944106999999999807e+00	0.000000000000000000e+00
8.700362829999999659e-02	0.000000000000000000e+00	1.463330629170000066e+04	2.100000000000000000e+01	5.943846999999999881e+00	0.000000000000000000e+00
8.708540500000000462e-02	0.000000000000000000e+00	1.463330515240000022e+04	2.200000000000000000e+01	5.943958000000000297e+00	0.000000000000000000e+00
8.719803580000000387e-02	0.000000000000000000e+00	1.463330389450000075e+04	2.300000000000000000e+01	5.943808999999999898e+00	0.000000000000000000e+00
8.751089609999999908e-02	0.000000000000000000e+00	1.463330390350000016e+04	2.400000000000000000e+01	5.943716000000000221e+00	0.000000000000000000e+00
8.763296249999999454e-02	0.000000000000000000e+00	1.463330173040000045e+04	2.500000000000000000e+01	5.943432999999999744e+00	0.000000000000000000e+00
8.748282300000000122e-02	0.000000000000000000e+00	1.463330729430000065e+04	2.600000000000000000e+01	5.943444999999999645e+00	0.000000000000000000e+00
8.747862069999999546e-02	0.000000000000000000e+00	1.463330688670000018e+04	2.700000000000000000e+01	5.943195000000000228e+00	0.000000000000000000e+00
8.785812049999999762e-02	0.000000000000000000e+00	1.463330670500000087e+04	2.800000000000000000e+01	5.943329000000000306e+00	0.000000000000000000e+00
8.755710229999999483e-02	0.000000000000000000e+00	1.463330276100000083e+04	2.900000000000000000e+01	5.943356999999999779e+00	0.000000000000000000e+00
8.756685029999999870e-02	0.000000000000000000e+00	1.463330587320000086e+04	3.000000000000000000e+01	5.943197999999999759e+00	0.000000000000000000e+00
8.669527409999999712e-02	0.000000000000000000e+00	1.463330325629999970e+04	3.100000000000000000e+01	5.943061000000000149e+00	0.000000000000000000e+00
8.720333190000000012e-02	0.000000000000000000e+00	1.463330428539999957e+04	3.200000000000000000e+01	5.943022000000000027e+00	0.000000000000000000e+00
8.714208199999999571e-02	0.000000000000000000e+00	1.463330642219999936e+04	3.300000000000000000e+01	5.943196000000000367e+00	0.000000000000000000e+00
8.765493770000000462e-02	0.000000000000000000e+00	1.463330303020000065e+04	3.400000000000000000e+01	5.943354000000000248e+00	0.000000000000000000e+00
8.782849249999999386e-02	0.000000000000000000e+00	1.463330504379999911e+04	3.500000000000000000e+01	5.943000999999999756e+00	0.000000000000000000e+00
8.735718169999999450e-02	0.000000000000000000e+00	1.463330386790000011e+04	3.600000000000000000e+01	5.942821999999999605e+00	0.000000000000000000e+00
8.729865330000000090e-02	0.000000000000000000e+00	1.463330286270000033e+04	3.700000000000000000e+01	5.942879999999999718e+00	0.000000000000000000e+00
8.700171439999999923e-02	0.000000000000000000e+00	1.463330442779999976e+04	3.800000000000000000e+01	5.943113000000000312e+00	0.000000000000000000e+00
8.732761490000000293e-02	0.000000000000000000e+00	1.463330413229999976e+04	3.900000000000000000e+01	5.943216999999999750e+00	0.000000000000000000e+00
8.827633649999999665e-02	0.000000000000000000e+00	1.463330535939999936e+04	4.000000000000000000e+01	5.943228000000000399e+00	0.000000000000000000e+00
8.774259399999999320e-02	0.000000000000000000e+00	1.463330737369999952e+04	4.100000000000000000e+01	5.943271000000000193e+00	0.000000000000000000e+00
8.776372379999999862e-02	0.000000000000000000e+00	1.463330467110000063e+04	4.200000000000000000e+01	5.942993999999999666e+00	0.000000000000000000e+00
8.742239709999999331e-02	0.000000000000000000e+00	1.463330580379999992e+04	4.300000000000000000e+01	5.943088000000000370e+00	0.000000000000000000e+00
8.806021179999999615e-02	0.000000000000000000e+00	1.463330670500000087e+04	4.400000000000000000e+01	5.943000999999999756e+00	0.000000000000000000e+00
8.692415380000000080e-02	0.000000000000000000e+00	1.463330191249999916e+04	4.500000000000000000e+01	5.942804999999999893e+00	0.000000000000000000e+00
8.754689720000000119e-02	0.000000000000000000e+00	1.463330373139999938e+04	4.600000000000000000e+01	5.942743000000000109e+00	0.000000000000000000e+00
8.674723730000000188e-02	0.000000000000000000e+00	1.463330395300000055e+04	4.700000000000000000e+01	5.942873999999999768e+00	0.000000000000000000e+00
8.718597849999999705e-02	0.000000000000000000e+00	1.463330188599999929e+04	4.800000000000000000e+01	5.942611999999999561e+00	0.000000000000000000e+00
8.656892569999999343e-02	0.000000000000000000e+00	1.463330326769999920e+04	4.900000000000000000e+01	5.942689999999999806e+00	0.000000000000000000e+00
8.781657710000000117e-02	0.000000000000000000e+00	1.463330398430000059e+04	5.000000000000000000e+01	5.942347999999999963e+00	0.000000000000000000e+00
8.712877920000000609e-02	0.000000000000000000e+00	1.463330535450000025e+04	5.100000000000000000e+01	5.942814000000000263e+00	0.000000000000000000e+00
8.667931539999999824e-02	0.000000000000000000e+00	1.463330139269999927e+04	5.200000000000000000e+01	5.942300000000000360e+00	0.000000000000000000e+00
8.720822139999999389e-02	0.000000000000000000e+00	1.463330513839999912e+04	5.300000000000000000e+01	5.942535000000000345e+00	0.000000000000000000e+00
8.751776320000000109e-02	0.000000000000000000e+00	1.463330361839999932e+04	5.400000000000000000e+01	5.942116999999999649e+00	0.000000000000000000e+00
8.719654559999999444e-02	0.000000000000000000e+00	1.463330718530000013e+04	5.500000000000000000e+01	5.942950999999999873e+00	0.000000000000000000e+00
8.745738790000000262e-02	0.000000000000000000e+00	1.463330591190000086e+04	5.600000000000000000e+01	5.939669000000000310e+00	0.000000000000000000e+00
8.706052490000000532e-02	0.000000000000000000e+00	1.463330737589999990e+04	5.700000000000000000e+01	5.930016000000000176e+00	0.000000000000000000e+00
8.767002370000000211e-02	0.000000000000000000e+00	1.463330940100000043e+04	5.800000000000000000e+01	5.917690999999999590e+00	0.000000000000000000e+00
8.745919870000000429e-02	0.000000000000000000e+00	1.463331637729999966e+04	5.900000000000000000e+01	5.903372000000000064e+00	0.000000000000000000e+00
8.727715960000000106e-02	0.000000000000000000e+00	1.463331860020000022e+04	6.000000000000000000e+01	5.886980999999999575e+00	0.000000000000000000e+00
8.812489079999999420e-02	0.000000000000000000e+00	1.463332644849999997e+04	6.100000000000000000e+01	5.870186000000000348e+00	0.000000000000000000e+00
8.757066110000000236e-02	0.000000000000000000e+00	1.463332727250000062e+04	6.200000000000000000e+01	5.853818999999999662e+00	0.000000000000000000e+00
8.775441850000000044e-02	0.000000000000000000e+00	1.463333005290000074e+04	6.300000000000000000e+01	5.838612000000000357e+00	0.000000000000000000e+00
8.741114090000000336e-02	0.000000000000000000e+00	1.463332872580000003e+04	6.400000000000000000e+01	5.825253000000000014e+00	0.000000000000000000e+00
8.725286100000000100e-02	0.000000000000000000e+00	1.463333256230000006e+04	6.500000000000000000e+01	5.813918000000000141e+00	0.000000000000000000e+00
8.740842760000000489e-02	0.000000000000000000e+00	1.463333024909999949e+04	6.600000000000000000e+01	5.804757000000000389e+00	0.000000000000000000e+00
8.708668690000000157e-02	0.000000000000000000e+00	1.463333414409999932e+04	6.700000000000000000e+01	5.797671000000000241e+00	0.000000000000000000e+00
8.727534069999999533e-02	0.000000000000000000e+00	1.463333168769999975e+04	6.800000000000000000e+01	5.792400999999999911e+00	0.000000000000000000e+00
8.737142570000000497e-02	0.000000000000000000e+00	1.463333114329999989e+04	6.900000000000000000e+01	5.788616000000000206e+00	0.000000000000000000e+00
8.783239639999999848e-02	0.000000000000000000e+00	1.463332977260000007e+04	7.000000000000000000e+01	5.786681999999999881e+00	0.000000000000000000e+00
8.755548770000000369e-02	0.000000000000000000e+00	1.463333103499999925e+04	7.100000000000000000e+01	5.786092000000000013e+00	0.000000000000000000e+00
8.780232329999999863e-02	0.000000000000000000e+00	1.463332845620000080e+04	7.200000000000000000e+01	5.787294000000000160e+00	0.000000000000000000e+00
8.770639909999999873e-02	0.000000000000000000e+00	1.463333021240000016e+04	7.300000000000000000e+01	5.789868000000000237e+00	0.000000000000000000e+00
8.718047219999999764e-02	0.000000000000000000e+00	1.463332747799999925e+04	7.400000000000000000e+01	5.793107000000000006e+00	0.000000000000000000e+00
8.730264740000000245e-02	0.000000000000000000e+00	1.463332843940000021e+04	7.500000000000000000e+01	5.796723000000000070e+00	0.000000000000000000e+00
8.736691309999999877e-02	0.000000000000000000e+00	1.463332681489999959e+04	7.600000000000000000e+01	5.801161999999999708e+00	0.000000000000000000e+00
8.696140269999999561e-02	0.000000000000000000e+00	1.463332723160000023e+04	7.700000000000000000e+01	5.805743999999999794e+00	0.000000000000000000e+00
8.712765629999999484e-02	0.000000000000000000e+00	1.463332345329999953e+04	7.800000000000000000e+01	5.810565000000000424e+00	0.000000000000000000e+00
8.728585440000000140e-02	0.000000000000000000e+00	1.463332562590000089e+04	7.900000000000000000e+01	5.815258000000000038e+00	0.000000000000000000e+00
8.714760439999999497e-02	0.000000000000000000e+00	1.463332243270000072e+04	8.000000000000000000e+01	5.820511999999999908e+00	0.000000000000000000e+00
8.734844429999999438e-02	0.000000000000000000e+00	1.463332238040000084e+04	8.100000000000000000e+01	5.825611999999999568e+00	0.000000000000000000e+00
8.741966380000000536e-02	0.000000000000000000e+00	1.463332153079999989e+04	8.200000000000000000e+01	5.830454999999999721e+00	0.000000000000000000e+00
8.751812639999999310e-02	0.000000000000000000e+00	1.463332124739999927e+04	8.300000000000000000e+01	5.836058000000000412e+00	0.000000000000000000e+00
8.722730119999999587e-02	0.000000000000000000e+00	1.463331814540000050e+04	8.400000000000000000e+01	5.839451000000000391e+00	0.000000000000000000e+00
8.635815099999999411e-02	0.000000000000000000e+00	1.463331861720000052e+04	8.500000000000000000e+01	5.844419000000000253e+00	0.000000000000000000e+00
8.746831250000000613e-02	0.000000000000000000e+00	1.463331902649999938e+04	8.600000000000000000e+01	5.848767999999999745e+00	0.000000000000000000e+00
8.766044750000000219e-02	0.000000000000000000e+00	1.463331834800000070e+04	8.700000000000000000e+01	5.853099000000000274e+00	0.000000000000000000e+00
8.749400790000000372e-02	0.000000000000000000e+00	1.463331542850000005e+04	8.800000000000000000e+01	5.857164000000000037e+00	0.000000000000000000e+00
8.729875030000000535e-02	0.000000000000000000e+00	1.463331850889999987e+04	8.900000000000000000e+01	5.861180000000000057e+00	0.000000000000000000e+00
8.765241899999999531e-02	0.000000000000000000e+00	1.463331744710000021e+04	9.000000000000000000e+01	5.864632000000000289e+00	0.000000000000000000e+00
8.727123589999999376e-02	0.000000000000000000e+00	1.463331343190000007e+04	9.100000000000000000e+01	5.868604000000000376e+00	0.000000000000000000e+00
8.749489200000000466e-02	0.000000000000000000e+00	1.463331208850000075e+04	9.200000000000000000e+01	5.872137999999999636e+00	0.000000000000000000e+00
8.774252779999999752e-02	0.000000000000000000e+00	1.463331339649999973e+04	9.300000000000000000e+01	5.875535000000000174e+00	0.000000000000000000e+00
8.818864310000000539e-02	0.000000000000000000e+00	1.463331426250000004e+04	9.400000000000000000e+01	5.878720999999999641e+00	0.000000000000000000e+00
8.765278279999999533e-02	0.000000000000000000e+00	1.463331041899999946e+04	9.500000000000000000e+01	5.881762000000000157e+00	0.000000000000000000e+00
8.809466790000000658e-02	0.000000000000000000e+00	1.463331327659999988e+04	9.600000000000000000e+01	5.884782999999999653e+00	0.000000000000000000e+00
8.833867839999999527e-02	0.000000000000000000e+00	1.463331219740000051e+04	9.700000000000000000e+01	5.887668999999999819e+00	0.000000000000000000e+00
8.773094200000000620e-02	0.000000000000000000e+00	1.463331190330000027e+04	9.800000000000000000e+01	5.889929000000000414e+00	0.000000000000000000e+00
8.815288520000000294e-02	0.000000000000000000e+00	1.463331065470000067e+04	9.900000000000000000e+01	5.892344999999999722e+00	0.000000000000000000e+00
8.772661310000000323e-02	0.000000000000000000e+00	1.463331216739999945e+04	1.000000000000000000e+02	5.894911999999999708e+00	0.000000000000000000e+00
8.755510469999999712e-02	0.000000000000000000e+00	1.463331188409999959e+04	1.010000000000000000e+02	5.896916000000000047e+00	0.000000000000000000e+00
8.803167620000000582e-02	0.000000000000000000e+00	1.463330802240000048e+04	1.020000000000000000e+02	5.899638999999999633e+00	0.000000000000000000e+00
8.811740260000000546e-02	0.000000000000000000e+00	1.463331142759999966e+04	1.030000000000000000e+02	5.901488999999999763e+00	0.000000000000000000e+00
8.741629439999999696e-02	0.000000000000000000e+00	1.463331070370000089e+04	1.040000000000000000e+02	5.903472999999999971e+00	0.000000000000000000e+00
8.776944600000000096e-02	0.000000000000000000e+00	1.463330945199999951e+04	1.050000000000000000e+02	5.905250999999999806e+00	0.000000000000000000e+00
8.787199399999999494e-02	0.000000000000000000e+00	1.463330955670000003e+04	1.060000000000000000e+02	5.906818000000000346e+00	0.000000000000000000e+00
8.812105650000000290e-02	0.000000000000000000e+00	1.463330574250000063e+04	1.070000000000000000e+02	5.908858000000000388e+00	0.000000000000000000e+00
8.783516800000000513e-02	0.000000000000000000e+00	1.463330810159999965e+04	1.080000000000000000e+02	5.905427000000000426e+00	0.000000000000000000e+00
8.759228730000000185e-02	0.000000000000000000e+00	1.463331367270000010e+04	1.090000000000000000e+02	5.896327999999999570e+00	0.000000000000000000e+00
8.799480960000000129e-02	0.000000000000000000e+00	1.463331719429999976e+04	1.100000000000000000e+02	5.885023999999999589e+00	0.000000000000000000e+00
8.739484929999999374e-02	0.000000000000000000e+00	1.463332329349999964e+04	1.110000000000000000e+02	5.871952000000000282e+00	0.000000000000000000e+00
8.803687459999999521e-02	0.000000000000000000e+00	1.463332523089999995e+04	1.120000000000000000e+02	5.856753000000000320e+00	0.000000000000000000e+00
8.776182559999999577e-02	0.000000000000000000e+00	1.463333006729999943e+04	1.130000000000000000e+02	5.842157000000000266e+00	0.000000000000000000e+00
8.754276930000000345e-02	0.000000000000000000e+00	1.463333046149999973e+04	1.140000000000000000e+02	5.826391000000000098e+00	0.000000000000000000e+00
8.762163779999999902e-02	0.000000000000000000e+00	1.463333348490000026e+04	1.150000000000000000e+02	5.811059000000000196e+00	0.000000000000000000e+00
8.768867889999999721e-02	0.000000000000000000e+00	1.463333500319999985e+04	1.160000000000000000e+02	5.796198000000000405e+00	0.000000000000000000e+00
8.725531860000000639e-02	0.000000000000000000e+00	1.463333998439999959e+04	1.170000000000000000e+02	5.782151999999999958e+00	0.000000000000000000e+00
8.793792029999999982e-02	0.000000000000000000e+00	1.463333681129999968e+04	1.180000000000000000e+02	5.769396000000000413e+00	0.000000000000000000e+00
8.750075009999999653e-02	0.000000000000000000e+00	1.463334010440000020e+04	1.190000000000000000e+02	5.758683999999999692e+00	0.000000000000000000e+00
8.796788640000000048e-02	0.000000000000000000e+00	1.463333545860000049e+04	1.200000000000000000e+02	5.750014000000000181e+00	0.000000000000000000e+00
8.722458889999999687e-02	0.000000000000000000e+00	1.463334082160000071e+04	1.210000000000000000e+02	5.743311000000000277e+00	0.000000000000000000e+00
8.808377530000000011e-02	0.000000000000000000e+00	1.463333615129999998e+04	1.220000000000000000e+02	5.738572999999999702e+00	0.000000000000000000e+00
8.776992059999999540e-02	0.000000000000000000e+00	1.463333837959999983e+04	1.230000000000000000e+02	5.735255000000000436e+00	0.000000000000000000e+00
8.740943489999999927e-02	0.000000000000000000e+00	1.463333539999999994e+04	1.240000000000000000e+02	5.733626000000000111e+00	0.000000000000000000e+00
8.704336830000000691e-02	0.000000000000000000e+00	1.463333500380000078e+04	1.250000000000000000e+02	5.733565999999999718e+00	0.000000000000000000e+00
8.745984019999999970e-02	0.000000000000000000e+00	1.463333666730000004e+04	1.260000000000000000e+02	5.734817999999999749e+00	0.000000000000000000e+00
8.774617140000000315e-02	0.000000000000000000e+00	1.463333565470000030e+04	1.270000000000000000e+02	5.737874999999999837e+00	0.000000000000000000e+00
8.759834180000000692e-02	0.000000000000000000e+00	1.463333236399999987e+04	1.280000000000000000e+02	5.741873000000000005e+00	0.000000000000000000e+00
8.775621929999999349e-02	0.000000000000000000e+00	1.463333526560000064e+04	1.290000000000000000e+02	5.746603999999999601e+00	0.000000000000000000e+00
8.769241989999999876e-02	0.000000000000000000e+00	1.463333229039999969e+04	1.300000000000000000e+02	5.751934999999999576e+00	0.000000000000000000e+00
8.778181960000000505e-02	0.000000000000000000e+00	1.463333114039999964e+04	1.310000000000000000e+02	5.757757999999999932e+00	0.000000000000000000e+00
8.839081360000000664e-02	0.000000000000000000e+00	1.463333012199999939e+04	1.320000000000000000e+02	5.764643000000000406e+00	0.000000000000000000e+00
8.832126310000000535e-02	0.000000000000000000e+00	1.463332961090000026e+04	1.330000000000000000e+02	5.770996000000000237e+00	0.000000000000000000e+00
8.803308540000000237e-02	0.000000000000000000e+00	1.463332836879999923e+04	1.340000000000000000e+02	5.777726000000000361e+00	0.000000000000000000e+00
8.738156760000000134e-02	0.000000000000000000e+00	1.463333071890000065e+04	1.350000000000000000e+02	5.778618999999999950e+00	0.000000000000000000e+00
8.745546049999999849e-02	0.000000000000000000e+00	1.463332998559999942e+04	1.360000000000000000e+02	5.774663999999999575e+00	0.000000000000000000e+00
8.748175090000000209e-02	0.000000000000000000e+00	1.463333392359999925e+04	1.370000000000000000e+02	5.767738999999999727e+00	0.000000000000000000e+00
8.769586990000000082e-02	0.000000000000000000e+00	1.463333431419999943e+04	1.380000000000000000e+02	5.760843000000000380e+00	0.000000000000000000e+00
