0.0000000000	0.0000000000	0.0000000000	38408.3812978000	0.0000000000	14633.6667983000	0.0005017082	0.0000000000	0.0276070441	-0.0615692471	0.0000000006	5.9132590000	0.0000000000
1.0000000000	0.0000000000	0.0000000000	36606.7799864000	0.0000000000	14633.6760383000	0.0005122795	0.0000000000	0.0277711594	-0.0615703588	0.0000000004	5.9134960000	0.0000000000
2.0000000000	0.0000000000	0.0000000000	37144.3101716000	0.0000000000	14633.6631745000	0.0004860545	0.0000000000	0.0283390799	-0.0615707035	0.0000000002	5.9134950000	0.0000000000
3.0000000000	0.0000000000	0.0000000000	34756.3064631000	0.0000000000	14633.6663009000	0.0004767893	0.0000000000	0.0278321071	-0.0615711145	0.0000000006	5.9136460000	0.0000000000
4.0000000000	0.0000000000	0.0000000000	37596.5547132000	0.0000000000	14633.6659977000	0.0005005414	0.0000000000	0.0275206532	-0.0615715379	0.0000000005	5.9136560000	0.0000000000
5.0000000000	0.0000000000	0.0000000000	33186.8188346000	0.0000000000	14633.6614607000	0.0004523205	0.0000000000	0.0276140919	-0.0615697209	0.0000000006	5.9136140000	0.0000000000
6.0000000000	0.0000000000	0.0000000000	39699.8517203000	0.0000000000	14633.6673166000	0.0004995557	0.0000000000	0.0284620813	-0.0615691296	0.0000000005	5.9138880000	0.0000000000
7.0000000000	0.0000000000	0.0000000000	38173.5585839000	0.0000000000	14633.6766526000	0.0005102393	0.0000000000	0.0287269625	-0.0615694814	0.0000000005	5.9138470000	0.0000000000
8.0000000000	0.0000000000	0.0000000000	39365.9264262000	0.0000000000	14633.6746312000	0.0005420525	0.0000000000	0.0276133739	-0.0615688966	0.0000000003	5.9138660000	0.0000000000
9.0000000000	0.0000000000	0.0000000000	41875.1628889000	0.0000000000	14633.6680432000	0.0005375784	0.0000000000	0.0280556944	-0.0615690420	0.0000000003	5.9136860000	0.0000000000
10.0000000000	0.0000000000	0.0000000000	42088.4428264000	0.0000000000	14633.6623687000	0.0005257416	0.0000000000	0.0280390394	-0.0615680924	0.0000000003	5.9137910000	0.0000000000
11.0000000000	0.0000000000	0.0000000000	35590.9660132000	0.0000000000	14633.6707363000	0.0004951704	0.0000000000	0.0282948050	-0.0615731825	0.0000000003	5.9137640000	0.0000000000
12.0000000000	0.0000000000	0.0000000000	38042.5414884000	0.0000000000	14633.6725133000	0.0005044080	0.0000000000	0.0278618299	-0.0615725345	0.0000000003	5.9139350000	0.0000000000
13.0000000000	0.0000000000	0.0000000000	37522.3764369000	0.0000000000	14633.6646456000	0.0005206548	0.0000000000	0.0281252764	-0.0615716967	0.0000000003	5.9136180000	0.0000000000
14.0000000000	0.0000000000	0.0000000000	36297.8334651000	0.0000000000	14633.6638348000	0.0003883965	0.0000000000	0.0280132529	-0.0615679873	0.0000000005	5.9136610000	0.0000000000
