0.0000000000	0.0000000000	0.0000000000	40251.7627618000	0.0000000000	14608.2352526000	0.0261597590	0.0000000000	0.0467587895	-0.0616738559	0.0000000427	5.7299380000	0.0000000000
1.0000000000	0.0000000000	0.0000000000	40017.9444960000	0.0000000000	14608.2337959000	0.0269137720	0.0000000000	0.0479316659	-0.0616767339	0.0000000535	5.7299340000	0.0000000000
2.0000000000	0.0000000000	0.0000000000	39570.3430095000	0.0000000000	14608.2410347000	0.0262495152	0.0000000000	0.0464965761	-0.0616773923	0.0000000279	5.7226770000	0.0000000000
3.0000000000	0.0000000000	0.0000000000	38783.1534353000	0.0000000000	14608.2338023000	0.0270412937	0.0000000000	0.0474867970	-0.0616767593	0.0000000674	5.7153800000	0.0000000000
4.0000000000	0.0000000000	0.0000000000	40981.2406100000	0.0000000000	14608.2430395000	0.0280583904	0.0000000000	0.0470886281	-0.0616760723	0.0000000280	5.7095270000	0.0000000000
5.0000000000	0.0000000000	0.0000000000	40640.9986068000	0.0000000000	14608.2402881000	0.0276454884	0.0000000000	0.0474932833	-0.0616726524	0.0000000187	5.7042010000	0.0000000000
6.0000000000	0.0000000000	0.0000000000	40414.2913753000	0.0000000000	14608.2399060000	0.0261238214	0.0000000000	0.0459367521	-0.0616741074	0.0000000232	5.7008500000	0.0000000000
7.0000000000	0.0000000000	0.0000000000	40434.5078880000	0.0000000000	14608.2396735000	0.0278181126	0.0000000000	0.0473521990	-0.0616773427	0.0000000189	5.6974610000	0.0000000000
8.0000000000	0.0000000000	0.0000000000	38456.2652499000	0.0000000000	14608.2320965000	0.0265239410	0.0000000000	0.0460519743	-0.0616760810	0.0000000582	5.6970610000	0.0000000000
9.0000000000	0.0000000000	0.0000000000	38752.1070264000	0.0000000000	14608.2362384000	0.0271528142	0.0000000000	0.0474145063	-0.0616759790	0.0000000685	5.6974160000	0.0000000000
10.0000000000	0.0000000000	0.0000000000	39816.3328268000	0.0000000000	14608.2354005000	0.0276151678	0.0000000000	0.0468418270	-0.0616749568	0.0000000437	5.7001250000	0.0000000000
11.0000000000	0.0000000000	0.0000000000	40077.1996237000	0.0000000000	14608.2369099000	0.0270061557	0.0000000000	0.0466834787	-0.0616751047	0.0000000468	5.7041840000	0.0000000000
